source_type_encoded,location_type_encoded,province_encoded,number_of_people_served,hour,day_of_week,is_weekend,time_in_queue
4,0,0,356,13,0,0,0
1,0,2,1926,13,0,0,238
0,0,3,778,13,0,0,21
4,0,0,344,13,0,0,0
1,0,3,2176,13,0,0,172
0,0,4,690,13,0,0,19
0,1,1,896,13,0,0,12
4,1,2,270,13,0,0,0
0,0,4,636,14,0,0,25
4,1,0,234,14,0,0,0
2,1,2,668,14,0,0,0
1,1,3,3978,14,0,0,305
4,0,0,390,14,0,0,0
0,0,4,648,14,0,0,12
4,1,2,186,14,0,0,0
1,1,2,2798,14,0,0,220
3,1,0,800,14,0,0,0
0,0,1,624,14,0,0,24
4,0,0,254,14,0,0,0
4,0,0,228,14,0,0,0
4,0,1,284,15,0,0,0
2,0,0,804,15,0,0,0
4,1,1,210,15,0,0,0
0,1,4,804,16,0,0,19
0,0,3,996,16,0,0,14
1,1,1,2638,16,0,0,214
4,0,0,190,16,0,0,0
4,0,4,340,16,0,0,0
1,0,2,2234,16,0,0,240
1,0,0,3184,16,0,0,200
4,0,1,348,16,0,0,0
1,0,0,1226,16,0,0,21
1,0,0,1940,16,0,0,163
1,0,2,2810,16,0,0,326
1,0,4,3400,16,0,0,354
1,0,1,2304,17,0,0,192
1,1,1,1892,18,0,0,207
1,0,3,3846,18,0,0,350
1,0,0,3184,6,1,0,260
1,0,1,2304,6,1,0,128
1,1,4,348,7,1,0,36
1,0,2,2234,7,1,0,139
1,0,0,794,8,1,0,92
4,0,3,354,9,1,0,0
4,1,2,312,9,1,0,0
4,0,3,372,9,1,0,0
2,0,2,470,9,1,0,0
1,1,4,2284,9,1,0,81
2,1,4,758,9,1,0,0
1,1,1,3376,9,1,0,240
0,0,4,752,9,1,0,22
1,0,2,2150,9,1,0,81
4,0,4,348,9,1,0,0
4,0,3,368,9,1,0,0
2,1,1,616,9,1,0,0
1,0,0,904,9,1,0,46
2,0,3,594,9,1,0,0
1,1,1,450,9,1,0,55
1,1,3,2004,9,1,0,152
1,0,4,834,9,1,0,63
4,0,3,240,10,1,0,0
0,1,4,712,10,1,0,11
2,0,4,968,10,1,0,0
2,0,2,336,10,1,0,0
0,0,3,562,10,1,0,20
4,1,1,170,10,1,0,0
3,0,3,452,10,1,0,0
2,1,4,724,10,1,0,0
2,0,1,352,10,1,0,0
1,0,3,3696,10,1,0,30
3,1,0,808,10,1,0,0
1,0,0,1326,11,1,0,119
1,0,4,1714,11,1,0,86
4,0,0,198,11,1,0,0
1,0,2,2810,11,1,0,267
3,1,3,550,11,1,0,0
1,0,3,2478,12,1,0,27
0,0,2,616,12,1,0,13
2,1,1,746,12,1,0,0
4,0,3,254,12,1,0,0
2,1,3,540,12,1,0,0
4,0,2,246,12,1,0,0
1,0,4,1682,12,1,0,145
1,1,1,1892,13,1,0,135
1,1,4,3362,13,1,0,30
1,0,3,2618,13,1,0,204
1,1,3,1294,13,1,0,69
2,1,1,722,14,1,0,0
3,1,1,660,14,1,0,0
4,1,1,318,14,1,0,0
4,0,0,276,14,1,0,0
4,1,3,242,14,1,0,0
1,0,3,2176,14,1,0,86
1,1,3,3978,14,1,0,183
4,0,0,290,14,1,0,0
1,1,4,3468,14,1,0,139
4,0,0,276,14,1,0,0
4,0,2,184,15,1,0,0
0,0,0,502,15,1,0,9
1,0,0,1940,15,1,0,194
0,0,4,568,15,1,0,12
4,1,2,388,15,1,0,0
1,0,3,1952,15,1,0,151
3,1,0,458,15,1,0,0
4,1,3,166,15,1,0,0
4,0,1,274,15,1,0,0
4,1,3,356,15,1,0,0
1,1,1,3088,15,1,0,240
1,0,3,3846,15,1,0,230
3,1,1,826,15,1,0,0
2,0,1,618,15,1,0,0
0,1,4,868,15,1,0,8
1,0,3,1156,16,1,0,88
4,0,3,366,16,1,0,0
4,1,0,190,16,1,0,0
1,0,4,1604,16,1,0,139
4,0,1,328,16,1,0,0
4,0,4,234,16,1,0,0
0,0,2,498,16,1,0,6
3,1,1,476,16,1,0,0
1,1,1,1612,16,1,0,68
1,0,3,2910,16,1,0,233
2,1,1,940,16,1,0,0
2,0,0,594,16,1,0,0
4,0,3,354,16,1,0,0
1,1,1,2638,17,1,0,216
1,0,4,3400,17,1,0,211
1,0,2,3754,18,1,0,262
1,0,4,1838,18,1,0,139
1,0,0,402,18,1,0,37
1,0,4,1604,6,2,0,83
1,0,3,3846,6,2,0,190
1,1,1,1892,7,2,0,149
1,0,4,1682,7,2,0,77
1,0,0,794,7,2,0,62
1,0,0,3184,8,2,0,214
1,1,1,1612,8,2,0,129
1,0,4,1838,8,2,0,125
4,0,3,394,9,2,0,0
0,1,4,650,9,2,0,14
1,0,0,1538,9,2,0,22
4,0,1,278,9,2,0,0
4,1,1,230,9,2,0,0
4,0,0,228,9,2,0,0
1,0,2,3754,9,2,0,240
1,0,1,260,9,2,0,16
4,0,3,398,9,2,0,0
4,0,4,206,9,2,0,0
1,1,1,3376,9,2,0,154
3,1,1,658,9,2,0,0
4,1,0,168,9,2,0,0
4,1,4,396,10,2,0,0
1,1,3,2004,10,2,0,170
4,0,4,390,10,2,0,0
1,1,1,2180,10,2,0,181
4,1,4,312,10,2,0,0
4,0,3,238,10,2,0,0
4,0,0,164,10,2,0,0
1,0,3,2910,10,2,0,146
4,0,4,182,11,2,0,0
0,1,4,874,11,2,0,29
4,0,0,368,11,2,0,0
2,1,1,850,11,2,0,0
4,0,4,318,11,2,0,0
1,0,0,1940,11,2,0,125
4,1,1,372,11,2,0,0
3,0,1,888,11,2,0,0
4,0,3,242,11,2,0,0
4,0,4,278,11,2,0,0
1,1,1,450,11,2,0,30
2,0,0,798,11,2,0,0
4,1,2,280,11,2,0,0
2,0,1,408,11,2,0,0
0,0,3,632,12,2,0,12
4,1,1,234,12,2,0,0
2,1,3,866,12,2,0,0
1,0,0,402,12,2,0,35
1,0,2,2234,12,2,0,108
4,0,2,186,12,2,0,0
0,0,3,934,12,2,0,17
1,0,2,3174,13,2,0,30
4,0,4,178,13,2,0,0
1,1,4,3468,13,2,0,127
1,0,0,3138,13,2,0,30
3,0,1,850,13,2,0,0
1,0,3,2618,13,2,0,131
1,0,1,2304,13,2,0,69
2,0,2,312,13,2,0,0
0,0,4,820,13,2,0,9
2,1,4,860,13,2,0,0
1,0,0,2854,13,2,0,229
4,0,1,264,13,2,0,0
3,1,0,424,13,2,0,0
4,1,4,176,13,2,0,0
4,0,1,232,13,2,0,0
1,0,4,642,14,2,0,18
2,1,1,472,14,2,0,0
2,1,1,320,14,2,0,0
4,0,0,186,14,2,0,0
2,1,3,624,14,2,0,0
4,1,2,256,14,2,0,0
4,0,3,254,14,2,0,0
1,0,2,2150,14,2,0,168
3,0,2,944,14,2,0,0
0,0,3,414,15,2,0,27
1,0,4,834,15,2,0,34
4,0,3,226,15,2,0,0
3,0,3,450,15,2,0,0
1,1,1,3088,15,2,0,175
1,0,3,1952,15,2,0,113
3,1,2,330,15,2,0,0
3,1,0,642,15,2,0,0
3,0,3,990,15,2,0,0
4,1,2,338,15,2,0,0
1,0,1,376,15,2,0,16
2,0,1,422,16,2,0,0
4,0,4,196,16,2,0,0
1,1,1,2638,16,2,0,173
4,0,3,166,16,2,0,0
4,1,0,180,16,2,0,0
1,1,4,2254,16,2,0,186
2,0,4,464,16,2,0,0
2,1,1,582,16,2,0,0
1,0,4,1714,16,2,0,66
1,0,4,3400,16,2,0,105
0,0,4,826,16,2,0,24
4,0,0,382,16,2,0,0
4,0,4,296,16,2,0,0
1,0,2,2810,17,2,0,91
1,0,3,1156,17,2,0,102
1,1,3,3978,17,2,0,167
1,0,0,1326,18,2,0,108
1,0,0,402,7,3,0,36
1,1,1,2180,7,3,0,162
1,1,4,3468,7,3,0,106
1,0,0,2854,8,3,0,273
1,0,4,834,8,3,0,72
1,0,0,1940,8,3,0,110
4,0,3,246,9,3,0,0
0,0,4,950,9,3,0,11
4,1,3,380,9,3,0,0
4,0,2,310,9,3,0,0
1,0,4,2462,9,3,0,201
4,0,2,346,9,3,0,0
0,0,3,512,9,3,0,27
1,0,3,1156,9,3,0,42
1,0,2,3108,9,3,0,240
4,0,0,218,9,3,0,0
1,0,2,3754,9,3,0,243
2,0,1,574,9,3,0,0
1,0,0,794,9,3,0,53
1,1,3,408,9,3,0,52
4,0,4,318,10,3,0,0
0,0,0,958,10,3,0,15
4,1,3,274,10,3,0,0
3,1,0,310,10,3,0,0
1,0,2,580,10,3,0,17
4,0,2,330,10,3,0,0
1,1,3,2004,10,3,0,94
4,1,2,310,10,3,0,0
4,1,3,188,11,3,0,0
2,1,3,422,11,3,0,0
2,0,2,758,11,3,0,0
3,1,3,768,11,3,0,0
4,0,2,364,11,3,0,0
3,1,3,364,11,3,0,0
1,1,4,2254,11,3,0,208
3,1,1,948,11,3,0,0
0,1,4,610,11,3,0,10
4,1,4,320,11,3,0,0
1,0,0,1624,11,3,0,23
4,0,2,160,11,3,0,0
3,1,1,510,12,3,0,0
1,0,0,1326,12,3,0,65
1,0,3,2618,12,3,0,215
4,0,3,250,12,3,0,0
4,0,0,348,12,3,0,0
4,1,3,366,13,3,0,0
2,0,0,596,13,3,0,0
2,1,0,900,13,3,0,0
2,0,4,884,13,3,0,0
4,0,1,244,13,3,0,0
1,0,2,3412,13,3,0,240
1,0,3,3846,13,3,0,161
3,0,2,852,13,3,0,0
1,0,3,1670,13,3,0,23
0,0,4,604,14,3,0,17
1,0,4,1714,14,3,0,98
1,1,3,3978,14,3,0,238
1,0,1,2534,14,3,0,206
4,0,2,300,14,3,0,0
1,0,1,1510,14,3,0,22
1,0,2,1664,14,3,0,143
1,0,0,3808,14,3,0,240
4,0,3,288,15,3,0,0
4,0,4,396,15,3,0,0
4,0,3,226,15,3,0,0
1,0,3,1300,15,3,0,117
4,0,1,164,15,3,0,0
4,1,4,210,15,3,0,0
4,0,2,180,15,3,0,0
2,0,1,712,15,3,0,0
1,0,2,2810,16,3,0,148
4,0,0,370,16,3,0,0
4,0,2,276,16,3,0,0
3,0,4,508,16,3,0,0
3,0,1,860,16,3,0,0
1,1,1,1612,16,3,0,98
3,1,1,462,16,3,0,0
2,1,2,996,16,3,0,0
1,1,1,450,16,3,0,42
4,0,3,164,16,3,0,0
1,0,0,3184,16,3,0,268
0,1,3,474,16,3,0,16
1,0,4,1682,17,3,0,116
1,0,3,2910,17,3,0,195
1,0,4,1604,17,3,0,126
1,1,1,3376,17,3,0,153
1,1,1,3088,17,3,0,127
1,0,2,2150,18,3,0,169
1,1,1,2638,18,3,0,116
1,1,4,3468,6,4,0,258
1,0,0,794,6,4,0,95
1,1,1,3088,6,4,0,170
1,0,0,3808,6,4,0,293
1,0,0,2854,6,4,0,112
1,0,3,2910,7,4,0,142
1,0,4,1682,7,4,0,171
1,0,4,1714,8,4,0,178
1,0,2,1664,8,4,0,97
2,0,4,644,9,4,0,0
3,1,1,640,9,4,0,0
4,0,3,344,9,4,0,0
4,1,4,312,9,4,0,0
1,0,0,3398,9,4,0,240
1,1,3,2140,9,4,0,178
4,1,4,388,9,4,0,0
4,0,0,188,9,4,0,0
4,1,2,236,9,4,0,0
2,1,3,408,9,4,0,0
0,0,3,908,9,4,0,7
4,0,0,328,9,4,0,0
4,1,0,192,9,4,0,0
1,0,3,3846,9,4,0,138
3,0,3,628,9,4,0,0
4,0,0,222,9,4,0,0
1,1,1,450,10,4,0,53
4,1,3,238,10,4,0,0
4,0,0,304,10,4,0,0
4,0,2,226,10,4,0,0
4,0,2,160,10,4,0,0
4,1,3,288,10,4,0,0
4,0,4,310,10,4,0,0
2,1,1,604,10,4,0,0
2,0,4,706,10,4,0,0
3,0,3,974,10,4,0,0
4,0,0,230,11,4,0,0
1,1,3,1228,11,4,0,112
1,0,4,1604,11,4,0,108
3,1,1,598,11,4,0,0
1,0,3,1674,11,4,0,144
2,1,2,320,11,4,0,0
4,0,0,162,11,4,0,0
3,1,1,902,11,4,0,0
1,0,2,3754,11,4,0,147
1,0,2,3108,11,4,0,220
4,0,0,334,12,4,0,0
1,0,0,1326,12,4,0,93
1,0,4,742,12,4,0,18
1,0,0,2784,12,4,0,29
1,1,1,3376,12,4,0,127
2,1,3,454,12,4,0,0
1,0,3,3572,13,4,0,240
2,1,4,328,13,4,0,0
0,0,4,436,13,4,0,18
1,0,4,1928,13,4,0,24
2,1,0,826,13,4,0,0
1,1,1,2180,13,4,0,113
4,0,2,194,13,4,0,0
4,1,4,300,13,4,0,0
4,0,1,238,13,4,0,0
1,1,1,2120,13,4,0,25
0,0,2,990,13,4,0,15
2,1,2,840,13,4,0,0
1,0,0,1940,14,4,0,146
2,0,2,782,14,4,0,0
2,1,2,630,14,4,0,0
4,0,0,326,14,4,0,0
1,1,3,926,14,4,0,90
1,0,2,1518,14,4,0,133
0,0,0,900,14,4,0,12
1,1,3,408,14,4,0,70
3,0,1,912,14,4,0,0
1,0,3,1156,14,4,0,108
4,0,3,396,14,4,0,0
4,0,3,262,14,4,0,0
1,0,3,2618,14,4,0,166
4,1,4,252,14,4,0,0
4,0,3,278,14,4,0,0
4,0,4,292,14,4,0,0
4,0,3,334,14,4,0,0
1,1,4,2254,14,4,0,183
1,1,1,1612,15,4,0,80
4,1,2,240,15,4,0,0
0,0,0,714,15,4,0,17
2,0,2,320,15,4,0,0
1,0,1,2534,15,4,0,259
4,0,0,258,15,4,0,0
2,1,1,802,15,4,0,0
0,0,4,746,16,4,0,11
4,0,0,398,16,4,0,0
0,0,4,992,16,4,0,22
0,0,4,876,16,4,0,22
1,0,4,2462,16,4,0,208
1,1,1,2638,16,4,0,294
4,0,4,288,16,4,0,0
4,1,3,390,16,4,0,0
1,1,3,2004,17,4,0,184
1,0,2,2150,17,4,0,147
1,0,3,1300,17,4,0,133
1,0,0,3184,18,4,0,135
1,0,2,3412,18,4,0,183
1,0,4,2462,6,5,1,257
1,0,4,1604,7,5,1,289
1,0,2,1664,7,5,1,224
1,0,3,3572,7,5,1,534
1,0,2,3412,7,5,1,421
1,0,3,2910,9,5,1,431
1,1,3,926,9,5,1,159
1,1,1,3088,9,5,1,428
1,0,2,1518,9,5,1,209
1,1,3,2140,9,5,1,161
1,0,4,1714,10,5,1,318
1,0,3,1156,10,5,1,209
1,1,3,2004,10,5,1,133
1,1,3,408,10,5,1,44
1,1,1,3376,11,5,1,192
1,0,0,1940,12,5,1,178
1,0,2,3108,13,5,1,514
1,0,4,1682,13,5,1,150
1,0,3,1300,13,5,1,100
1,0,0,3398,13,5,1,539
1,0,2,2150,14,5,1,151
1,1,3,1228,14,5,1,220
1,0,0,794,14,5,1,135
1,0,3,1674,15,5,1,275
1,1,1,2180,15,5,1,233
1,0,0,3808,15,5,1,427
1,1,1,1612,16,5,1,136
1,1,1,2638,16,5,1,459
1,0,0,1326,18,5,1,180
1,0,0,2854,18,5,1,390
1,0,1,2534,18,5,1,161
1,1,4,2254,18,5,1,206
1,1,1,450,18,5,1,55
1,0,4,1682,6,6,1,106
1,1,1,2180,6,6,1,71
1,0,2,1664,7,6,1,58
1,1,3,1228,7,6,1,78
1,0,3,1156,8,6,1,68
1,1,1,2638,8,6,1,115
1,1,1,1612,8,6,1,60
1,0,3,1300,8,6,1,76
1,0,3,3572,8,6,1,177
1,0,3,2910,9,6,1,173
1,0,0,1326,9,6,1,61
1,0,0,3398,10,6,1,147
1,1,4,2254,10,6,1,120
1,0,0,794,10,6,1,37
1,0,2,2150,11,6,1,47
1,1,1,450,11,6,1,29
1,1,3,2140,11,6,1,108
1,1,1,3088,12,6,1,137
1,0,2,3108,12,6,1,113
1,1,3,408,12,6,1,28
1,0,3,1674,13,6,1,55
1,1,1,3376,15,6,1,78
1,0,0,3808,15,6,1,148
1,0,0,2854,16,6,1,83
1,0,1,2534,16,6,1,108
1,0,4,1604,16,6,1,87
1,1,3,2004,16,6,1,92
1,0,2,3412,16,6,1,104
1,0,4,1714,16,6,1,91
1,0,0,1940,17,6,1,118
1,0,2,1518,17,6,1,45
1,0,4,2462,17,6,1,112
1,1,3,926,18,6,1,25
1,0,3,3572,6,0,0,261
1,0,1,2534,6,0,0,127
1,0,2,1518,6,0,0,112
1,0,0,1940,6,0,0,135
1,0,3,1300,7,0,0,81
1,0,0,3398,7,0,0,239
1,1,1,450,7,0,0,34
1,0,2,3108,8,0,0,161
1,1,3,2004,8,0,0,191
1,0,4,1682,8,0,0,107
1,1,3,2140,8,0,0,105
4,1,2,308,9,0,0,0
1,1,3,408,9,0,0,36
1,1,3,1228,9,0,0,109
4,0,0,162,9,0,0,0
1,1,3,926,9,0,0,55
4,0,4,302,9,0,0,0
1,1,1,820,9,0,0,82
4,0,0,346,9,0,0,0
4,1,0,260,9,0,0,0
3,0,2,946,10,0,0,0
4,0,0,358,10,0,0,0
2,0,0,678,10,0,0,0
0,0,0,886,10,0,0,19
3,1,1,488,10,0,0,0
4,1,0,232,10,0,0,0
1,0,0,624,10,0,0,68
1,0,0,2854,10,0,0,232
0,1,4,866,10,0,0,25
2,0,4,992,10,0,0,0
1,1,1,1612,10,0,0,94
4,0,1,274,10,0,0,0
4,0,3,206,11,0,0,0
1,1,4,2254,11,0,0,163
1,0,1,1124,11,0,0,20
0,0,4,806,11,0,0,14
3,0,4,304,11,0,0,0
4,0,2,320,11,0,0,0
2,1,1,662,11,0,0,0
2,0,2,310,11,0,0,0
2,1,1,868,11,0,0,0
1,0,3,336,11,0,0,47
1,0,3,2910,12,0,0,178
1,0,3,910,12,0,0,19
4,0,0,214,12,0,0,0
1,1,4,688,12,0,0,73
3,1,2,926,12,0,0,0
1,0,2,3412,12,0,0,366
1,1,1,3376,12,0,0,176
1,0,4,1604,12,0,0,122
1,0,0,530,12,0,0,61
4,1,4,260,12,0,0,0
4,0,0,298,12,0,0,0
2,0,1,678,13,0,0,0
1,0,3,1674,13,0,0,146
4,1,4,258,13,0,0,0
0,0,3,766,13,0,0,6
4,0,4,378,13,0,0,0
1,1,1,2180,13,0,0,256
1,0,0,2106,13,0,0,25
2,1,1,966,13,0,0,0
1,0,3,2634,14,0,0,213
1,0,1,226,14,0,0,16
2,1,4,440,14,0,0,0
4,1,4,358,14,0,0,0
4,0,0,218,14,0,0,0
4,0,4,288,14,0,0,0
4,0,0,394,14,0,0,0
0,0,4,438,14,0,0,27
1,0,4,1714,14,0,0,180
1,0,0,3808,14,0,0,284
4,1,1,198,14,0,0,0
4,0,4,386,14,0,0,0
4,0,4,252,14,0,0,0
1,0,4,2462,15,0,0,231
2,1,1,358,15,0,0,0
1,0,0,1326,15,0,0,196
1,1,1,3088,15,0,0,304
4,1,4,232,15,0,0,0
1,0,2,2150,15,0,0,287
4,1,3,230,15,0,0,0
0,1,3,460,15,0,0,29
3,1,1,724,15,0,0,0
2,1,1,784,15,0,0,0
1,0,3,1156,15,0,0,127
4,1,1,258,15,0,0,0
4,0,3,192,16,0,0,0
1,0,3,2634,16,0,0,28
4,0,2,164,16,0,0,0
1,0,0,1996,16,0,0,25
1,0,0,794,16,0,0,85
4,0,0,272,16,0,0,0
0,0,4,552,16,0,0,13
3,0,3,992,16,0,0,0
1,0,2,1716,16,0,0,147
1,0,2,1664,18,0,0,84
1,1,1,2638,18,0,0,292
1,0,1,2534,6,1,0,243
1,0,0,1326,6,1,0,108
1,0,4,1604,6,1,0,124
1,0,3,3572,6,1,0,186
1,0,3,1300,7,1,0,110
1,1,3,1228,7,1,0,45
1,0,0,624,8,1,0,66
1,0,2,1518,8,1,0,110
1,0,2,3108,8,1,0,199
1,1,1,3376,8,1,0,117
1,1,1,2180,8,1,0,179
3,1,0,522,9,1,0,0
2,0,1,942,9,1,0,0
2,1,1,324,9,1,0,0
4,1,4,346,9,1,0,0
2,1,0,926,9,1,0,0
1,0,3,2634,9,1,0,104
1,0,4,2462,9,1,0,230
1,1,4,2254,9,1,0,199
4,0,0,348,9,1,0,0
4,1,0,304,10,1,0,0
1,0,0,3398,10,1,0,165
4,1,0,212,10,1,0,0
1,0,2,1716,10,1,0,88
4,1,0,182,10,1,0,0
4,0,0,380,10,1,0,0
4,0,4,248,11,1,0,0
2,1,0,354,11,1,0,0
0,0,3,616,11,1,0,17
0,0,3,958,11,1,0,19
3,1,1,542,11,1,0,0
4,0,2,282,11,1,0,0
2,0,0,958,11,1,0,0
0,0,0,440,11,1,0,13
4,1,3,238,11,1,0,0
1,1,3,2510,11,1,0,205
4,1,3,294,12,1,0,0
1,0,2,1664,12,1,0,150
4,0,4,200,12,1,0,0
0,0,0,588,12,1,0,24
4,1,2,200,12,1,0,0
1,1,1,3698,12,1,0,240
1,1,1,626,12,1,0,68
4,0,3,196,12,1,0,0
1,1,4,688,12,1,0,42
0,0,2,786,12,1,0,10
1,0,0,530,12,1,0,40
4,0,2,260,12,1,0,0
4,0,4,268,12,1,0,0
3,0,2,970,12,1,0,0
1,1,3,2140,12,1,0,153
4,0,4,220,13,1,0,0
3,1,1,362,13,1,0,0
1,1,1,450,13,1,0,36
4,0,2,236,13,1,0,0
1,0,1,1908,13,1,0,161
4,1,2,376,13,1,0,0
2,0,2,784,13,1,0,0
1,0,0,1776,14,1,0,24
0,0,1,680,14,1,0,18
4,0,3,194,14,1,0,0
4,1,3,292,14,1,0,0
1,0,0,2854,14,1,0,199
1,0,3,2910,14,1,0,245
4,1,2,212,14,1,0,0
4,1,3,200,14,1,0,0
1,1,1,820,14,1,0,86
4,0,2,358,14,1,0,0
0,0,0,918,15,1,0,28
1,0,2,3412,15,1,0,210
1,0,3,336,15,1,0,51
1,1,1,3088,15,1,0,238
4,0,2,310,15,1,0,0
1,0,1,3442,15,1,0,240
1,0,0,3808,16,1,0,139
3,1,1,854,16,1,0,0
2,0,2,750,16,1,0,0
0,0,1,880,16,1,0,8
0,0,4,472,16,1,0,28
1,1,3,926,16,1,0,69
1,1,1,3510,16,1,0,240
4,1,1,376,16,1,0,0
3,1,1,528,16,1,0,0
1,1,3,408,16,1,0,34
1,0,3,1674,18,1,0,112
1,0,4,1682,18,1,0,79
1,1,3,1228,6,2,0,51
1,0,3,1300,6,2,0,104
1,0,3,2634,6,2,0,89
1,1,4,2254,7,2,0,126
1,0,3,1674,7,2,0,146
1,0,0,3808,8,2,0,126
3,1,0,590,9,2,0,0
4,0,4,328,9,2,0,0
1,0,2,1518,9,2,0,127
4,0,3,258,9,2,0,0
4,0,2,194,9,2,0,0
3,1,1,470,9,2,0,0
1,0,3,3296,9,2,0,240
4,0,1,308,9,2,0,0
2,0,4,396,9,2,0,0
1,1,3,3576,9,2,0,30
1,0,2,3108,9,2,0,246
4,0,3,364,9,2,0,0
4,0,3,390,9,2,0,0
1,1,0,2280,9,2,0,26
1,0,0,2854,10,2,0,97
4,1,4,350,10,2,0,0
3,1,1,900,10,2,0,0
4,1,0,302,10,2,0,0
2,1,4,900,10,2,0,0
3,1,2,376,10,2,0,0
0,0,4,642,10,2,0,24
4,0,2,238,10,2,0,0
4,0,3,300,10,2,0,0
2,0,0,422,10,2,0,0
2,1,4,496,10,2,0,0
1,1,1,296,10,2,0,44
4,1,3,308,10,2,0,0
4,1,2,372,11,2,0,0
4,0,0,228,11,2,0,0
1,1,3,2140,11,2,0,133
1,0,0,1782,11,2,0,24
1,1,1,3510,11,2,0,140
4,1,3,380,11,2,0,0
2,1,4,758,11,2,0,0
4,0,0,256,11,2,0,0
4,0,0,368,12,2,0,0
3,1,3,382,12,2,0,0
0,1,3,716,12,2,0,6
4,1,0,270,12,2,0,0
0,0,4,920,12,2,0,5
4,0,4,330,13,2,0,0
1,0,0,530,13,2,0,59
2,1,0,906,13,2,0,0
1,1,1,3698,13,2,0,208
1,1,0,1302,13,2,0,117
1,0,2,1664,13,2,0,142
4,0,3,242,13,2,0,0
1,0,3,336,13,2,0,17
4,0,0,194,13,2,0,0
3,1,1,744,13,2,0,0
1,0,3,1644,13,2,0,142
2,0,0,432,13,2,0,0
0,0,2,984,13,2,0,14
1,0,4,2462,14,2,0,169
4,1,2,184,14,2,0,0
4,1,2,174,14,2,0,0
2,1,1,432,14,2,0,0
4,1,2,176,14,2,0,0
1,0,3,3572,14,2,0,223
1,1,1,820,14,2,0,79
3,0,1,514,14,2,0,0
3,0,4,350,14,2,0,0
1,0,2,3412,14,2,0,218
1,0,1,2534,15,2,0,122
1,0,0,1704,15,2,0,23
3,0,1,446,15,2,0,0
2,1,0,986,15,2,0,0
0,0,4,612,15,2,0,29
0,0,3,516,15,2,0,15
0,0,2,806,15,2,0,15
1,0,1,3442,15,2,0,90
3,0,1,952,15,2,0,0
1,0,1,1908,15,2,0,58
2,1,4,560,15,2,0,0
3,0,3,978,15,2,0,0
4,0,0,244,16,2,0,0
2,0,1,812,16,2,0,0
4,0,2,372,16,2,0,0
1,0,2,1716,16,2,0,148
0,0,4,816,16,2,0,22
4,0,0,296,16,2,0,0
1,1,3,408,16,2,0,45
3,1,0,958,16,2,0,0
1,1,3,2510,16,2,0,138
4,1,1,272,16,2,0,0
2,1,4,830,16,2,0,0
1,1,1,2180,17,2,0,171
1,0,0,624,17,2,0,41
1,1,1,626,17,2,0,31
1,1,3,926,18,2,0,64
1,1,4,688,18,2,0,72
1,0,0,3398,18,2,0,141
1,0,0,624,6,3,0,56
1,0,1,2534,6,3,0,190
1,0,3,2634,6,3,0,175
1,1,3,926,7,3,0,97
1,0,0,3808,7,3,0,263
1,1,1,3698,7,3,0,279
1,0,0,3398,7,3,0,211
1,1,0,1302,8,3,0,86
1,0,3,3296,8,3,0,147
1,1,1,626,8,3,0,79
1,1,1,3510,8,3,0,157
4,1,4,362,9,3,0,0
4,0,0,166,9,3,0,0
1,0,3,336,9,3,0,40
3,1,1,666,9,3,0,0
4,0,3,374,9,3,0,0
4,1,2,374,9,3,0,0
1,1,3,408,9,3,0,24
0,0,3,532,9,3,0,14
4,0,3,228,9,3,0,0
4,1,0,310,9,3,0,0
1,0,2,1664,9,3,0,153
1,0,4,1800,10,3,0,153
4,0,1,202,10,3,0,0
1,0,3,1674,10,3,0,168
0,0,0,740,10,3,0,24
3,1,2,616,10,3,0,0
4,0,0,270,10,3,0,0
1,1,1,296,10,3,0,18
2,1,3,778,10,3,0,0
1,1,1,820,10,3,0,37
2,1,1,516,10,3,0,0
2,1,0,570,10,3,0,0
2,0,0,610,11,3,0,0
2,1,0,568,11,3,0,0
2,0,0,920,11,3,0,0
1,1,4,688,11,3,0,81
3,0,3,302,11,3,0,0
4,1,3,258,11,3,0,0
4,0,0,234,11,3,0,0
1,0,3,1300,11,3,0,107
3,0,2,382,11,3,0,0
1,0,2,1716,12,3,0,175
1,0,3,3572,12,3,0,133
2,1,4,980,12,3,0,0
4,1,3,334,12,3,0,0
4,1,1,308,12,3,0,0
3,1,1,422,12,3,0,0
1,0,4,2462,12,3,0,154
1,0,0,530,12,3,0,40
4,0,0,186,12,3,0,0
1,1,3,2140,12,3,0,127
1,0,2,1518,13,3,0,121
2,0,3,770,13,3,0,0
0,0,3,598,13,3,0,16
1,0,3,1644,13,3,0,144
4,0,0,362,13,3,0,0
4,0,4,198,13,3,0,0
3,1,3,322,13,3,0,0
1,0,2,3108,14,3,0,242
4,0,2,380,14,3,0,0
4,1,2,298,14,3,0,0
4,0,0,364,14,3,0,0
0,0,4,590,14,3,0,5
1,1,3,1228,14,3,0,68
4,1,4,340,14,3,0,0
4,1,4,330,14,3,0,0
4,0,3,364,14,3,0,0
0,1,3,974,15,3,0,20
4,0,3,294,15,3,0,0
1,0,2,3412,15,3,0,178
1,0,1,2416,15,3,0,198
4,1,2,300,15,3,0,0
1,0,3,2392,15,3,0,27
3,1,1,456,15,3,0,0
0,1,3,536,15,3,0,11
4,0,0,188,15,3,0,0
3,0,1,352,15,3,0,0
4,1,4,268,15,3,0,0
4,0,1,228,15,3,0,0
1,0,4,2260,16,3,0,186
0,0,0,428,16,3,0,17
