pollutant_ppm,biological,is_contaminated,contamination_type
0.04596,6.46e-06,0,Clean
8.05037,0.0,1,Chemical
1.30988,0.0,1,Chemical
0.0,318.664,1,Biological
4.18875,0.0,1,Chemical
0.0901101,18.3118,1,Biological
0.0,35.4256,1,Biological
0.0148808,5.65e-05,0,Clean
0.0169626,7.7e-05,0,Clean
0.0,182.88,1,Biological
0.0,38.3412,1,Biological
1.1726,0.0,1,Chemical
6.74495,0.0,1,Chemical
4.87733,0.0,1,Chemical
3.07624,0.0,1,Chemical
0.0609177,1.55e-05,0,Clean
1.10599,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,35.429,1,Biological
0.0,262.668,1,Biological
0.0,12.1216,1,Biological
0.0,262.668,1,Biological
6.93803,0.0,1,Chemical
0.0939946,4.66e-05,0,Clean
0.0,485.162,1,Biological
0.0,96.6341,1,Biological
0.0,182.88,1,Biological
0.0,4.32095,1,Biological
0.0529158,8.64e-05,0,Clean
4.20173,0.0,1,Chemical
0.0,262.668,1,Biological
3.29459,0.0,1,Chemical
6.2723,0.0,1,Chemical
3.9782,0.0,1,Chemical
3.31175,0.0,1,Chemical
3.23754,0.0,1,Chemical
0.0,35.24,1,Biological
7.77071,0.0,1,Chemical
0.0,485.162,1,Biological
0.0822693,9.21e-05,0,Clean
0.0429446,1.25e-06,0,Clean
0.0431973,3e-05,0,Clean
4.93548,0.0,1,Chemical
0.0805062,4.64e-05,0,Clean
5.88016,0.0,1,Chemical
0.0547068,4.18e-05,0,Clean
4.64437,0.0,1,Chemical
7.78631,0.0,1,Chemical
0.0804712,6.97e-05,0,Clean
6.91542,0.0,1,Chemical
3.25252,0.0,1,Chemical
3.14971,0.0,1,Chemical
3.46596,0.0,1,Chemical
3.48777,0.0,1,Chemical
0.0132581,2.31e-05,0,Clean
2.2299,0.0,1,Chemical
0.0,318.664,1,Biological
2.92726,0.0,1,Chemical
5.15179,0.0,1,Chemical
0.0356254,6.46e-06,0,Clean
0.0686219,6.3e-05,0,Clean
0.0703712,9.58e-05,0,Clean
4.63079,0.0,1,Chemical
2.85344,0.0,1,Chemical
0.0,262.668,1,Biological
0.056852,8.98e-05,0,Clean
6.55156,0.0,1,Chemical
7.11778,0.0,1,Chemical
3.20618,0.0,1,Chemical
7.03685,0.0,1,Chemical
0.0,13.2369,1,Biological
9.57734,0.0,1,Chemical
4.24579,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,182.88,1,Biological
0.0394698,6.16e-05,0,Clean
2.1435,0.0,1,Chemical
3.30279,0.0,1,Chemical
9.59299,0.0,1,Chemical
0.0535111,3.88e-05,0,Clean
0.0,495.898,1,Biological
0.0625628,8.89e-06,0,Clean
0.0,10.4647,1,Biological
0.0173476,2.82e-05,0,Clean
7.6923,0.0,1,Chemical
3.72589,0.0,1,Chemical
3.64177,0.0,1,Chemical
0.0,267.371,1,Biological
3.47781,0.0,1,Chemical
5.26843,0.0,1,Chemical
0.0487872,1.43e-05,0,Clean
0.0957084,8.69e-05,0,Clean
4.16069,0.0,1,Chemical
0.0191537,9.15e-05,0,Clean
0.0,495.898,1,Biological
4.10665,0.0,1,Chemical
0.0,182.88,1,Biological
2.75871,0.0,1,Chemical
0.0163123,9.69e-05,0,Clean
0.0,495.898,1,Biological
0.0,182.88,1,Biological
1.0056,0.0,1,Chemical
0.0489351,1.01e-05,0,Clean
2.97222,0.0,1,Chemical
3.5774,0.0,1,Chemical
0.021098,5.98e-05,0,Clean
0.0867742,6.85e-05,0,Clean
7.10437,0.0,1,Chemical
0.0288955,6.32e-05,0,Clean
0.0743413,1.03e-05,0,Clean
0.0,182.88,1,Biological
0.0502835,6.2e-05,0,Clean
4.40943,0.0,1,Chemical
0.0,12.6129,1,Biological
2.32159,0.0,1,Chemical
6.12725,0.0,1,Chemical
7.03418,0.0,1,Chemical
5.95591,0.0,1,Chemical
0.0797392,7.92e-05,0,Clean
0.0,262.668,1,Biological
8.10695,0.0,1,Chemical
5.51061,0.0,1,Chemical
8.24077,0.0,1,Chemical
0.0983217,9.88e-06,0,Clean
3.20655,0.0,1,Chemical
6.18888,0.0,1,Chemical
5.54689,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,267.371,1,Biological
7.36326,0.0,1,Chemical
0.0578544,1.18e-05,0,Clean
2.85532,0.0,1,Chemical
0.034103,2.96e-05,0,Clean
0.0,318.664,1,Biological
0.0550437,1.24e-05,0,Clean
0.0218759,7.31e-05,0,Clean
0.0364517,2.84e-05,0,Clean
6.94784,0.0,1,Chemical
0.0919912,2.25e-05,0,Clean
3.30796,0.0,1,Chemical
0.0674248,2.76e-05,0,Clean
0.0,31.6704,1,Biological
5.89144,0.0,1,Chemical
0.0,262.668,1,Biological
0.0256757,7.03e-05,0,Clean
0.0,20.5134,1,Biological
0.0,495.898,1,Biological
6.53949,0.0,1,Chemical
6.7261,0.0,1,Chemical
0.0709229,6.89e-05,0,Clean
0.0957841,3.37e-05,0,Clean
0.0,182.88,1,Biological
0.0819008,6.15e-05,0,Clean
0.0,7.55559,1,Biological
1.03518,0.0,1,Chemical
0.0,318.664,1,Biological
8.56813,0.0,1,Chemical
0.0429948,6.46e-06,0,Clean
0.0483411,4.78e-05,0,Clean
0.0248574,1.98e-05,0,Clean
9.24408,0.0,1,Chemical
0.0,26.2378,1,Biological
0.0,267.371,1,Biological
0.0,495.898,1,Biological
2.58501,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,267.371,1,Biological
0.0,267.371,1,Biological
0.0478105,5.57e-05,0,Clean
0.0,262.668,1,Biological
0.0851605,1.88e-05,0,Clean
0.0742698,2.72e-05,0,Clean
0.0764842,7.95e-05,0,Clean
3.81095,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,267.371,1,Biological
0.0895267,1.6e-05,0,Clean
7.05494,0.0,1,Chemical
0.0,262.668,1,Biological
0.0875911,4.12e-05,0,Clean
0.0,267.371,1,Biological
0.0,182.88,1,Biological
0.0456859,5.81e-05,0,Clean
0.0863498,6.71e-05,0,Clean
1.69294,0.0,1,Chemical
8.45786,0.0,1,Chemical
0.0435307,6.12e-05,0,Clean
0.082774,4.77e-06,0,Clean
5.75727,0.0,1,Chemical
4.20687,0.0,1,Chemical
7.81759,0.0,1,Chemical
6.81682,0.0,1,Chemical
0.0,8.52237,1,Biological
0.0,13.8984,1,Biological
5.59878,0.0,1,Chemical
0.0406866,4.01e-05,0,Clean
0.0161869,36.8748,1,Biological
7.34648,0.0,1,Chemical
0.0205929,1.17e-05,0,Clean
0.0615635,9.93e-05,0,Clean
0.0488771,6.14e-05,0,Clean
7.38986,0.0,1,Chemical
3.64949,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0290416,8.99e-06,0,Clean
0.0841667,6.08e-05,0,Clean
0.0,96.6341,1,Biological
0.0,96.6341,1,Biological
7.2999,0.0,1,Chemical
0.0353997,7.71e-05,0,Clean
0.0276536,3.01e-06,0,Clean
9.43853,0.0,1,Chemical
0.0397159,8.38e-05,0,Clean
6.83444,0.0,1,Chemical
0.0611602,9.87e-06,0,Clean
0.0232117,9.8e-05,0,Clean
6.46143,0.0,1,Chemical
9.27665,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0886851,6.05e-05,0,Clean
3.38413,0.0,1,Chemical
1.69416,0.0,1,Chemical
0.0,43.9247,1,Biological
0.0214281,8.39e-06,0,Clean
0.0867269,6.05e-05,0,Clean
3.90714,0.0,1,Chemical
0.0963515,7.73e-05,0,Clean
0.0107459,4.91e-06,0,Clean
0.0899812,9.27e-05,0,Clean
4.49785,0.0,1,Chemical
0.0292081,4.89e-05,0,Clean
0.055116,6.64e-05,0,Clean
0.0875025,8.51e-05,0,Clean
0.0131172,2.64e-05,0,Clean
6.93068,0.0,1,Chemical
6.08526,0.0,1,Chemical
0.0252703,7.67e-05,0,Clean
4.58096,0.0,1,Chemical
4.43589,0.0,1,Chemical
0.0,182.88,1,Biological
0.0683255,4.25e-06,0,Clean
0.0,27.9284,1,Biological
0.0619637,9.12e-05,0,Clean
0.0,96.6341,1,Biological
6.01498,0.0,1,Chemical
0.0361648,4.31e-05,0,Clean
0.0,7.86807,1,Biological
0.0687098,4.21e-05,0,Clean
0.0723908,8.1e-05,0,Clean
0.0315181,7.87e-05,0,Clean
1.36235,0.0,1,Chemical
7.02418,0.0,1,Chemical
9.77831,0.0,1,Chemical
0.0181848,5.05e-05,0,Clean
6.97812,0.0,1,Chemical
0.0220748,1.66e-05,0,Clean
0.0,318.664,1,Biological
9.88674,0.0,1,Chemical
4.08837,0.0,1,Chemical
0.0833774,3.14e-05,0,Clean
0.0,262.668,1,Biological
0.0719743,7.01e-06,0,Clean
5.99824,0.0,1,Chemical
2.69548,0.0,1,Chemical
1.17442,0.0,1,Chemical
5.03024,0.0,1,Chemical
9.72466,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,5.55503,1,Biological
7.00698,0.0,1,Chemical
3.36971,0.0,1,Chemical
9.43017,0.0,1,Chemical
0.0,4.17094,1,Biological
0.0,262.668,1,Biological
8.10556,0.0,1,Chemical
2.70094,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,318.664,1,Biological
5.81015,0.0,1,Chemical
9.63958,0.0,1,Chemical
5.58357,0.0,1,Chemical
0.0771107,4.1e-05,0,Clean
9.21562,0.0,1,Chemical
0.0926867,8.39e-05,0,Clean
9.99676,0.0,1,Chemical
0.0999268,9.67e-05,0,Clean
2.29241,0.0,1,Chemical
0.0390491,3.15e-05,0,Clean
0.0550605,6.76e-05,0,Clean
1.81535,0.0,1,Chemical
1.25207,0.0,1,Chemical
0.014418,4.33e-05,0,Clean
0.0814571,1.39e-05,0,Clean
2.79536,0.0,1,Chemical
6.03866,0.0,1,Chemical
0.0,267.371,1,Biological
0.0455473,3.94e-05,0,Clean
0.0900836,5.52e-05,0,Clean
0.0,4.18963,1,Biological
6.10175,0.0,1,Chemical
4.3896,0.0,1,Chemical
0.0632223,5.79e-05,0,Clean
1.04399,0.0,1,Chemical
3.33554,0.0,1,Chemical
0.0,8.43533,1,Biological
0.0360581,2.38e-05,0,Clean
7.84599,0.0,1,Chemical
0.0,485.162,1,Biological
2.56738,0.0,1,Chemical
0.0,267.371,1,Biological
9.70109,0.0,1,Chemical
3.90109,0.0,1,Chemical
0.0767979,4.54e-05,0,Clean
1.07314,0.0,1,Chemical
0.0641742,5.57e-05,0,Clean
2.63098,0.0,1,Chemical
6.87213,0.0,1,Chemical
7.68071,0.0,1,Chemical
0.0819257,4.23e-05,0,Clean
0.0,262.668,1,Biological
0.0,29.6077,1,Biological
0.0699657,4.41e-05,0,Clean
8.24693,0.0,1,Chemical
3.66381,0.0,1,Chemical
2.74922,0.0,1,Chemical
0.0672968,9.39e-05,0,Clean
5.32412,0.0,1,Chemical
3.91951,0.0,1,Chemical
0.0,495.898,1,Biological
0.0804405,3.73e-05,0,Clean
5.00297,0.0,1,Chemical
0.0364617,4.5e-06,0,Clean
6.41317,0.0,1,Chemical
0.0,318.664,1,Biological
8.64685,0.0,1,Chemical
0.0,22.7327,1,Biological
2.04504,0.0,1,Chemical
0.0218422,1.07e-05,0,Clean
3.71944,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,182.88,1,Biological
4.19376,0.0,1,Chemical
0.0,485.162,1,Biological
7.63844,0.0,1,Chemical
6.07156,0.0,1,Chemical
5.56399,0.0,1,Chemical
1.44408,0.0,1,Chemical
0.0920282,4.01e-05,0,Clean
6.59848,0.0,1,Chemical
0.0598979,6.83e-05,0,Clean
9.21929,0.0,1,Chemical
0.0,182.88,1,Biological
1.54084,0.0,1,Chemical
3.97753,0.0,1,Chemical
6.76154,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,485.162,1,Biological
0.0314478,2.14e-05,0,Clean
5.47206,0.0,1,Chemical
0.0,318.664,1,Biological
0.0,267.371,1,Biological
7.59782,0.0,1,Chemical
0.0144218,1.92e-06,0,Clean
8.71692,0.0,1,Chemical
2.62674,0.0,1,Chemical
4.04489,0.0,1,Chemical
5.86972,0.0,1,Chemical
8.0929,0.0,1,Chemical
0.0815537,4.54e-05,0,Clean
0.0268515,2.14e-05,0,Clean
7.67048,0.0,1,Chemical
8.38515,0.0,1,Chemical
0.0922512,7.09e-05,0,Clean
0.0433721,9.02e-05,0,Clean
0.0,96.6341,1,Biological
0.0,318.664,1,Biological
0.0,495.898,1,Biological
0.0685814,3.83e-05,0,Clean
4.22333,0.0,1,Chemical
3.5796,0.0,1,Chemical
0.0233204,2.08e-05,0,Clean
0.0,24.8405,1,Biological
4.91951,0.0,1,Chemical
2.30322,0.0,1,Chemical
0.0,267.371,1,Biological
3.91838,0.0,1,Chemical
6.02359,0.0,1,Chemical
0.0,262.668,1,Biological
0.0922296,8.93e-05,0,Clean
0.0,267.371,1,Biological
7.38872,0.0,1,Chemical
1.72905,0.0,1,Chemical
7.85736,0.0,1,Chemical
3.61285,0.0,1,Chemical
0.0,267.371,1,Biological
7.20726,0.0,1,Chemical
8.23917,0.0,1,Chemical
0.0,6.0043,1,Biological
1.7724,0.0,1,Chemical
9.05759,0.0,1,Chemical
0.0656099,8.41e-05,0,Clean
0.0433677,5.26e-05,0,Clean
6.72289,0.0,1,Chemical
8.30937,0.0,1,Chemical
7.26899,0.0,1,Chemical
8.75678,0.0,1,Chemical
0.0,318.664,1,Biological
0.0155171,1.07e-05,0,Clean
1.2956,0.0,1,Chemical
3.12415,0.0,1,Chemical
0.0622691,9.57e-05,0,Clean
9.77118,0.0,1,Chemical
3.38823,0.0,1,Chemical
0.0,262.668,1,Biological
7.93901,0.0,1,Chemical
0.0,182.88,1,Biological
3.65982,0.0,1,Chemical
5.17518,0.0,1,Chemical
0.0,5.49997,1,Biological
0.0,267.371,1,Biological
9.58942,0.0,1,Chemical
0.0766037,4.65e-05,0,Clean
6.01371,0.0,1,Chemical
7.86555,0.0,1,Chemical
0.0239158,4.54e-05,0,Clean
8.22125,0.0,1,Chemical
0.0,182.88,1,Biological
7.05396,0.0,1,Chemical
7.7329,0.0,1,Chemical
6.91852,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,96.6341,1,Biological
0.0,9.48697,1,Biological
7.50662,0.0,1,Chemical
1.61076,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,318.664,1,Biological
0.0661899,8.75e-05,0,Clean
0.0489641,1.04e-06,0,Clean
0.0,262.668,1,Biological
0.0291744,4.29e-05,0,Clean
0.0613731,1.12e-05,0,Clean
0.0581827,2.74e-05,0,Clean
0.0,262.668,1,Biological
0.0974864,3.57e-06,0,Clean
0.0592202,3.55e-05,0,Clean
7.30708,0.0,1,Chemical
0.0,262.668,1,Biological
2.53783,0.0,1,Chemical
2.2133,0.0,1,Chemical
7.51088,0.0,1,Chemical
3.38046,0.0,1,Chemical
3.44918,0.0,1,Chemical
1.61064,0.0,1,Chemical
9.13212,0.0,1,Chemical
1.19581,0.0,1,Chemical
0.0,267.371,1,Biological
0.0136252,6.69e-05,0,Clean
4.85047,0.0,1,Chemical
8.48678,0.0,1,Chemical
8.79387,0.0,1,Chemical
0.0277902,2.81e-05,0,Clean
0.0352563,3.95e-05,0,Clean
0.0,267.371,1,Biological
7.09846,0.0,1,Chemical
0.0,495.898,1,Biological
0.0583761,1.34e-05,0,Clean
9.53413,0.0,1,Chemical
0.0,30.9349,1,Biological
1.89858,0.0,1,Chemical
7.37417,0.0,1,Chemical
1.86832,0.0,1,Chemical
0.0540019,4.83e-05,0,Clean
0.08022,1.45e-06,0,Clean
0.0593612,6.23e-05,0,Clean
4.7663,0.0,1,Chemical
6.13923,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0346314,7.23e-06,0,Clean
0.0666993,4.92e-05,0,Clean
0.0,485.162,1,Biological
0.0363816,2.43e-05,0,Clean
0.0,318.664,1,Biological
7.70351,0.0,1,Chemical
5.56598,0.0,1,Chemical
0.0,485.162,1,Biological
0.0914523,7.4e-05,0,Clean
2.59103,0.0,1,Chemical
0.0,26.2138,1,Biological
0.0476265,9.72e-05,0,Clean
0.0811013,6.4e-05,0,Clean
0.0796251,2.83e-05,0,Clean
0.0906503,4.94e-05,0,Clean
3.05248,0.0,1,Chemical
0.0213891,6.23e-05,0,Clean
9.51783,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,38.2643,1,Biological
0.0,267.371,1,Biological
7.40709,0.0,1,Chemical
0.0,267.371,1,Biological
0.0437507,6.32e-05,0,Clean
8.19638,0.0,1,Chemical
8.47416,0.0,1,Chemical
0.093237,2.92e-05,0,Clean
0.0429413,5.62e-05,0,Clean
0.0922402,9.36e-05,0,Clean
0.0111258,9.94e-05,0,Clean
0.0415348,1.61e-05,0,Clean
0.0528151,8.23e-05,0,Clean
0.0625658,6.3e-05,0,Clean
2.1295,0.0,1,Chemical
0.0990909,6.83e-05,0,Clean
7.16791,0.0,1,Chemical
0.0,12.6799,1,Biological
9.91092,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,96.6341,1,Biological
9.16663,0.0,1,Chemical
8.9374,0.0,1,Chemical
8.1246,0.0,1,Chemical
0.0,495.898,1,Biological
1.63653,0.0,1,Chemical
0.0726358,5.26e-05,0,Clean
0.0,96.6341,1,Biological
7.03353,0.0,1,Chemical
0.0,262.668,1,Biological
0.0322403,5.82e-05,0,Clean
5.55836,0.0,1,Chemical
7.05348,0.0,1,Chemical
7.33151,0.0,1,Chemical
0.0249966,3.3e-05,0,Clean
3.0023,0.0,1,Chemical
0.0,48.6065,1,Biological
8.10088,0.0,1,Chemical
2.48837,0.0,1,Chemical
0.0,267.371,1,Biological
0.0691518,9.04e-05,0,Clean
9.99901,0.0,1,Chemical
0.0683528,5.31e-05,0,Clean
0.0527833,9.41e-05,0,Clean
0.0527718,1.12e-05,0,Clean
0.069006,7.37e-05,0,Clean
0.0431188,3.51e-05,0,Clean
8.04421,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,262.668,1,Biological
9.54838,0.0,1,Chemical
0.0550543,5.45e-05,0,Clean
0.037502,6.7e-05,0,Clean
5.49771,0.0,1,Chemical
4.51116,0.0,1,Chemical
6.45889,0.0,1,Chemical
9.638,0.0,1,Chemical
3.5006,0.0,1,Chemical
4.27594,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,4.99311,1,Biological
7.78647,0.0,1,Chemical
0.0542836,7.13e-05,0,Clean
2.67575,0.0,1,Chemical
0.0,267.371,1,Biological
5.959,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,29.1459,1,Biological
0.0367695,5.58e-05,0,Clean
0.0,30.7503,1,Biological
0.0872089,6.52e-05,0,Clean
0.0723691,5.85e-05,0,Clean
0.0388659,9.68e-05,0,Clean
0.0186169,8.45e-06,0,Clean
2.4587,0.0,1,Chemical
7.85775,0.0,1,Chemical
3.99733,0.0,1,Chemical
6.34513,0.0,1,Chemical
4.86436,0.0,1,Chemical
7.89627,0.0,1,Chemical
1.73847,0.0,1,Chemical
0.0,16.3137,1,Biological
0.0,182.88,1,Biological
0.018278,5.19e-05,0,Clean
0.0275822,3.44e-05,0,Clean
0.0743391,1.59e-05,0,Clean
0.0189029,7.66e-05,0,Clean
7.02377,0.0,1,Chemical
0.0,39.3178,1,Biological
0.0270839,3.51e-05,0,Clean
0.0134629,4.58e-05,0,Clean
0.0,318.664,1,Biological
4.76528,0.0,1,Chemical
7.81089,0.0,1,Chemical
0.0383108,2.37e-05,0,Clean
0.0,47.6476,1,Biological
7.86443,0.0,1,Chemical
0.0,485.162,1,Biological
3.71503,0.0,1,Chemical
0.0,20.2847,1,Biological
0.0844918,8.12e-05,0,Clean
9.61621,0.0,1,Chemical
2.9835,0.0,1,Chemical
9.12309,0.0,1,Chemical
2.91151,0.0,1,Chemical
6.1943,0.0,1,Chemical
2.45092,0.0,1,Chemical
7.65687,0.0,1,Chemical
0.0,485.162,1,Biological
9.83076,0.0,1,Chemical
8.84247,0.0,1,Chemical
4.90749,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,8.48092,1,Biological
0.0,267.371,1,Biological
0.0856639,3.5e-05,0,Clean
8.98178,0.0,1,Chemical
0.0,96.6341,1,Biological
4.06526,0.0,1,Chemical
0.0,31.5503,1,Biological
0.0,32.309,1,Biological
0.0687379,3.13e-05,0,Clean
9.52191,0.0,1,Chemical
0.0390869,5.15e-05,0,Clean
4.60299,0.0,1,Chemical
8.10984,0.0,1,Chemical
0.0,262.668,1,Biological
5.19939,0.0,1,Chemical
0.0279716,6.34e-05,0,Clean
0.0292198,6.26e-05,0,Clean
2.96644,0.0,1,Chemical
0.0465084,2.3e-05,0,Clean
0.0,485.162,1,Biological
0.0786312,2.71e-05,0,Clean
0.0704463,6.65e-05,0,Clean
0.070202,5.13e-05,0,Clean
2.20152,0.0,1,Chemical
5.61903,0.0,1,Chemical
0.0,267.371,1,Biological
6.57808,0.0,1,Chemical
0.0707927,5.68e-05,0,Clean
7.09927,0.0,1,Chemical
0.0,182.88,1,Biological
0.0515733,3e-05,0,Clean
0.0,16.8938,1,Biological
0.0743299,7.96e-05,0,Clean
6.93153,0.0,1,Chemical
8.10803,0.0,1,Chemical
0.0,96.6341,1,Biological
0.0,182.88,1,Biological
3.37589,0.0,1,Chemical
3.04686,0.0,1,Chemical
0.0,37.542,1,Biological
0.0884943,8.09e-06,0,Clean
0.0,37.0288,1,Biological
3.54661,0.0,1,Chemical
0.0,267.371,1,Biological
0.0,267.371,1,Biological
0.0,262.668,1,Biological
2.65094,0.0,1,Chemical
6.68653,0.0,1,Chemical
0.0313827,1.65e-06,0,Clean
9.08624,0.0,1,Chemical
0.0284603,8.4e-05,0,Clean
0.0,182.88,1,Biological
0.0687665,1.5e-05,0,Clean
0.0,182.88,1,Biological
0.0434688,2.29e-05,0,Clean
3.59605,0.0,1,Chemical
9.27458,0.0,1,Chemical
0.0,495.898,1,Biological
3.52386,0.0,1,Chemical
0.0,96.6341,1,Biological
9.73633,0.0,1,Chemical
3.51215,0.0,1,Chemical
0.0895954,6.94e-05,0,Clean
1.57109,0.0,1,Chemical
0.0,22.5178,1,Biological
6.34612,0.0,1,Chemical
0.0774783,7.86e-05,0,Clean
9.68343,0.0,1,Chemical
1.34632,0.0,1,Chemical
0.0,262.668,1,Biological
0.0,318.664,1,Biological
0.0,1.5028,1,Biological
0.0989451,8.47e-05,0,Clean
4.20991,0.0,1,Chemical
4.83571,0.0,1,Chemical
0.0117373,8.78e-05,0,Clean
0.0329314,8.48e-05,0,Clean
0.0,495.898,1,Biological
0.056475,6.05e-05,0,Clean
3.17211,0.0,1,Chemical
4.63015,0.0,1,Chemical
7.22373,0.0,1,Chemical
8.69304,0.0,1,Chemical
4.00893,0.0,1,Chemical
0.0766639,4.82e-05,0,Clean
0.0257051,5.94e-05,0,Clean
0.0651941,5.25e-05,0,Clean
4.74992,0.0,1,Chemical
0.0,39.9605,1,Biological
1.54604,0.0,1,Chemical
0.0192261,8.44e-05,0,Clean
0.0126945,6.46e-05,0,Clean
0.0272721,6.97e-05,0,Clean
0.0324402,5.46e-05,0,Clean
9.43825,0.0,1,Chemical
1.1219,0.0,1,Chemical
8.38979,0.0,1,Chemical
3.71224,0.0,1,Chemical
0.074079,6.38e-05,0,Clean
6.34531,0.0,1,Chemical
1.62147,0.0,1,Chemical
0.0895596,5.55e-05,0,Clean
0.0,485.162,1,Biological
0.0,182.88,1,Biological
0.0,318.664,1,Biological
0.0121033,8.58e-05,0,Clean
0.0503354,6.24e-05,0,Clean
0.0811415,5.48e-05,0,Clean
7.57278,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,182.88,1,Biological
0.02411,8.66e-05,0,Clean
6.92085,0.0,1,Chemical
0.0983517,6.89e-05,0,Clean
4.90761,0.0,1,Chemical
6.95746,0.0,1,Chemical
0.0785068,8.45e-05,0,Clean
0.0,267.371,1,Biological
0.0999299,1.6e-05,0,Clean
0.0964088,2.65e-05,0,Clean
3.31139,0.0,1,Chemical
8.0066,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,318.664,1,Biological
0.0,45.2941,1,Biological
3.07609,0.0,1,Chemical
8.81269,0.0,1,Chemical
6.08272,0.0,1,Chemical
0.0,262.668,1,Biological
0.0345293,8.42e-05,0,Clean
0.0383145,4.19e-05,0,Clean
0.0,6.58905,1,Biological
7.59599,0.0,1,Chemical
3.00843,0.0,1,Chemical
0.0,47.0629,1,Biological
7.80736,0.0,1,Chemical
5.00496,0.0,1,Chemical
0.0,15.5475,1,Biological
6.5336,0.0,1,Chemical
0.0930806,5.66e-05,0,Clean
7.12728,0.0,1,Chemical
0.0,36.5486,1,Biological
9.23173,0.0,1,Chemical
1.89123,0.0,1,Chemical
0.0719028,5.73e-05,0,Clean
6.3109,0.0,1,Chemical
6.67362,0.0,1,Chemical
0.097559,1.67e-05,0,Clean
0.0595432,1.18e-05,0,Clean
7.12668,0.0,1,Chemical
5.34622,0.0,1,Chemical
3.8477,0.0,1,Chemical
2.83182,0.0,1,Chemical
9.10786,0.0,1,Chemical
5.94221,0.0,1,Chemical
0.082825,9.01e-06,0,Clean
4.02409,0.0,1,Chemical
1.30557,0.0,1,Chemical
0.0,262.668,1,Biological
0.0573768,9.48e-06,0,Clean
0.0156386,2.04e-05,0,Clean
0.0892271,7.34e-05,0,Clean
1.13533,0.0,1,Chemical
7.45032,0.0,1,Chemical
0.0,36.1005,1,Biological
2.81731,0.0,1,Chemical
9.96566,0.0,1,Chemical
0.0915167,6.01e-06,0,Clean
8.77143,0.0,1,Chemical
8.37554,0.0,1,Chemical
9.28095,0.0,1,Chemical
0.0,96.6341,1,Biological
3.18886,0.0,1,Chemical
7.77592,0.0,1,Chemical
0.0,485.162,1,Biological
0.0,182.88,1,Biological
6.05556,0.0,1,Chemical
2.7492,0.0,1,Chemical
4.85808,0.0,1,Chemical
0.0,262.668,1,Biological
8.8643,0.0,1,Chemical
1.28493,0.0,1,Chemical
8.56168,0.0,1,Chemical
8.72903,0.0,1,Chemical
7.61294,0.0,1,Chemical
0.0,20.8565,1,Biological
0.081747,9.76e-06,0,Clean
0.0,318.664,1,Biological
6.90685,0.0,1,Chemical
0.0,182.88,1,Biological
0.0,182.88,1,Biological
0.0962875,3.08e-05,0,Clean
0.0217451,2.46e-05,0,Clean
6.95701,0.0,1,Chemical
0.0293843,3.08e-05,0,Clean
0.0273471,8.01e-05,0,Clean
0.0,318.664,1,Biological
7.65828,0.0,1,Chemical
0.0,495.898,1,Biological
0.0,45.9814,1,Biological
4.10078,0.0,1,Chemical
6.4975,0.0,1,Chemical
0.0771503,8.3e-06,0,Clean
0.0747633,1.05e-06,0,Clean
0.0836572,8.04e-05,0,Clean
0.0,17.3373,1,Biological
3.27801,0.0,1,Chemical
0.0771239,9.87e-05,0,Clean
1.09873,0.0,1,Chemical
0.0785803,5.22e-05,0,Clean
0.0,96.6341,1,Biological
0.0,48.7423,1,Biological
7.91727,0.0,1,Chemical
6.34474,0.0,1,Chemical
5.41889,0.0,1,Chemical
0.0248906,6.5e-05,0,Clean
0.0,262.668,1,Biological
7.01668,0.0,1,Chemical
0.0304973,6.84e-05,0,Clean
0.051791,4.69e-05,0,Clean
5.06562,0.0,1,Chemical
0.0,262.668,1,Biological
4.88674,0.0,1,Chemical
9.62374,0.0,1,Chemical
0.0618021,2.94e-05,0,Clean
0.0218709,6.09e-06,0,Clean
0.0,318.664,1,Biological
0.0837427,4.24e-05,0,Clean
0.0295747,9.36e-05,0,Clean
6.83203,0.0,1,Chemical
5.68531,0.0,1,Chemical
7.55259,0.0,1,Chemical
0.0725087,4.1e-05,0,Clean
0.057686,2.41e-05,0,Clean
0.0,485.162,1,Biological
0.0,267.371,1,Biological
0.0952115,9.76e-05,0,Clean
7.74601,0.0,1,Chemical
0.0,318.664,1,Biological
